tin;year;revenue;expenditure
7610090992;2018;0.0;2000.0
7610090992;2019;0.0;1000.0
7610090992;2020;0.0;1000.0
7610090992;2021;0.0;4000.0
7610090992;2022;0.0;0.0
7610092781;2018;1002000.0;992000.0
7610092781;2019;739000.0;752000.0
7610092781;2020;1637000.0;1680000.0
7610092781;2021;1211000.0;1194000.0
7610092781;2022;1632000.0;1716000.0
7610097853;2018;0.0;0.0
7610097853;2019;0.0;0.0
7610098350;2018;1.1853E7;1.0825E7
7610098350;2019;1.4766E7;1.3241E7
7610098350;2020;1.0813E7;1.0048E7
7610098350;2021;7149000.0;7114000.0
7610098350;2022;6304000.0;5895000.0
7610098751;2018;0.0;0.0
7610105374;2018;0.0;0.0
7610105374;2019;0.0;0.0
7610105374;2020;0.0;0.0
7610105374;2021;0.0;0.0
7610105800;2018;488000.0;622000.0
7610105800;2019;101000.0;104000.0
7610105800;2020;354000.0;335000.0
7610105800;2021;4266000.0;3992000.0
7610105800;2022;1835000.0;1701000.0
7610106392;2018;0.0;0.0
7610106392;2019;0.0;0.0
7610106392;2020;0.0;0.0
7610106392;2021;0.0;0.0
7610106392;2022;0.0;0.0
7610106459;2018;2.6609E7;2.021E7
7610106459;2019;4615000.0;7873000.0
7610106459;2020;1.0665E7;1.0222E7
7610106459;2021;7888000.0;5683000.0
7610106459;2022;2.2509E7;1.4762E7
7610107318;2020;1.28428E8;1.11241E8
7610107318;2021;1.25014E8;1.09589E8
7610107318;2022;1.43148992E8;1.27484E8
7610109410;2018;848000.0;842000.0
7610110938;2018;5756000.0;373000.0
7610117299;2018;6.7828E7;3.8492E7
7610117299;2019;8.2438E7;6.0614E7
7610117299;2020;7.3616E7;4.4209E7
7610117299;2021;1.2432E8;7.692E7
7610117299;2022;1.40614E8;7.9325E7
7610118616;2018;0.0;0.0
7610118616;2019;3.5663E7;3.0568E7
7610118616;2020;1.2453E8;1.13691E8
7610118616;2021;1.35575008E8;1.09671E8
7610118616;2022;1.89975008E8;1.46983008E8
7610118648;2018;1.5565E7;1.456E7
7610118648;2019;1.1056E7;1.015E7
7610118648;2020;2.7622E7;2.5468E7
7610118648;2021;212000.0;299000.0
7610118648;2022;176000.0;179000.0
7610124271;2018;1665000.0;1655000.0
7610124271;2019;4077000.0;4019000.0
7610125109;2018;4.4143E7;4.311E7
7610125109;2019;7.5266E7;5.8548E7
7610125109;2020;1.16311E8;1.03382E8
7610125109;2021;1.28753E8;1.18017E8
7610125109;2022;1.47548E8;1.33301E8
7610125229;2018;0.0;23000.0
7610125229;2019;0.0;15000.0
7610125229;2020;0.0;15000.0
7610128212;2018;593000.0;550000.0
7610130959;2020;9663000.0;8523000.0
7610130959;2021;1.0459E7;1.0325E7
7610130959;2022;1.3798E7;1.3733E7
7610131053;2019;429000.0;404000.0
7610131053;2020;4582000.0;4435000.0
7610131053;2021;7303000.0;6744000.0
7610131053;2022;0.0;0.0
7610132917;2021;7.5237E7;7.4689E7
7610132917;2022;2.41363008E8;2.04368E8
7610133364;2021;4753000.0;4713000.0
7610133364;2022;4954000.0;4882000.0
7610135227;2021;0.0;0.0
7610135227;2022;5949000.0;5493000.0
7610137150;2022;2000.0;21000.0
7611002766;2018;452000.0;439000.0
7611002766;2019;478000.0;284000.0
7611002766;2020;459000.0;186000.0
7611002766;2021;1352000.0;278000.0
7611002766;2022;317000.0;31000.0
7611016800;2018;2.293E7;2.1854E7
7611016800;2019;2.4426E7;2.416E7
7611016800;2020;2.198E7;2.0986E7
7611016800;2021;4108000.0;4198000.0
7611016800;2022;109000.0;143000.0
7611020853;2018;326000.0;326000.0
7611020853;2019;352000.0;352000.0
7611020853;2020;149000.0;149000.0
7611020853;2021;391000.0;391000.0
7611020853;2022;8791000.0;8791000.0
7611021173;2018;0.0;0.0
7611021173;2019;0.0;0.0
7611021173;2020;0.0;0.0
7611021173;2021;0.0;0.0
7611021198;2018;4676000.0;4918000.0
7611021198;2019;858000.0;6370000.0
7611021198;2020;0.0;241000.0
7611021198;2021;0.0;109000.0
7611021198;2022;0.0;109000.0
7611022829;2018;0.0;0.0
7611022988;2018;1.1108E7;1.0389E7
7611022988;2019;1.6379E7;1.4328E7
7611022988;2020;2.7951E7;2.2463E7
7611022988;2021;2.8777E7;3.3967E7
7611022988;2022;5.2953E7;4.5687E7
7611024262;2018;0.0;0.0
7611024826;2018;1.4206E7;1.3936E7
7611024826;2019;3.1976E7;3.0444E7
7611024826;2020;1.743E7;1.4684E7
7611024826;2021;2.1008E7;2.0391E7
7611024826;2022;2.2014E7;2.0548E7
7611997078;2018;0.0;0.0
7611997078;2019;0.0;0.0
7611998297;2018;5533000.0;5482000.0
7611998297;2019;7413000.0;7320000.0
7611998297;2020;6792000.0;6697000.0
7611998297;2021;1.0813E7;1.065E7
7611998297;2022;7915000.0;7649000.0
7611998610;2018;6110000.0;7142000.0
7611998610;2019;8771000.0;7493000.0
7611998610;2020;5555000.0;5380000.0
7611998610;2021;8703000.0;5464000.0
7611998610;2022;6318000.0;7314000.0
7611999364;2018;0.0;5000.0
7611999364;2019;0.0;469000.0
7611999364;2020;0.0;466000.0
7611999364;2021;0.0;420000.0
7611999364;2022;498000.0;687000.0
7611999396;2018;0.0;0.0
7611999396;2019;1031000.0;3041000.0
7611999396;2020;1.4128E7;1.5911E7
7611999396;2021;2.2824E7;1.5332E7
7611999396;2022;2.3129E7;1.8781E7
7611999773;2019;0.0;28000.0
7611999773;2020;0.0;923000.0
7611999773;2021;0.0;4978000.0
7612011844;2018;191000.0;57000.0
7612011844;2019;3981000.0;3687000.0
7612011844;2020;8589000.0;7960000.0
7612011844;2021;8329000.0;7854000.0
7612011844;2022;1.0244E7;9587000.0
7612037433;2018;8659000.0;8290000.0
7612037433;2019;3463000.0;3269000.0
7612037433;2020;193000.0;177000.0
7612037433;2021;55000.0;43000.0
7612037433;2022;0.0;27000.0
7612045353;2018;116000.0;112000.0
7612045353;2019;119000.0;115000.0
7612045353;2020;125000.0;120000.0
7612045522;2018;0.0;0.0
7612045522;2019;0.0;0.0
7612045642;2018;6.2477E7;5.7691E7
7612045642;2019;3.9263E7;3.2342E7
7612045642;2020;1.7365E7;2.3993E7
7612045642;2021;3.0194E7;2.9673E7
7612045642;2022;3.0095E7;2.5549E7
7612047015;2018;0.0;0.0
7612047015;2019;0.0;0.0
7613000309;2018;461000.0;647000.0
7613000309;2019;487000.0;478000.0
7613000309;2020;1787000.0;668000.0
7613000309;2021;2416000.0;1010000.0
7613000309;2022;2897000.0;1344000.0
7613004448;2018;1357000.0;1319000.0
7613004448;2019;1050000.0;1070000.0
7613004448;2020;800000.0;600000.0
7613005530;2018;1.0343E7;1.1568E7
7613005530;2019;7306000.0;2263000.0
7613005530;2020;2.5398E7;1.6381E7
7613005530;2021;2.4543E7;1.5233E7
7613005530;2022;1.2654E7;1.1129E7
7614005370;2018;3946000.0;3447000.0
7614005370;2019;4859000.0;4689000.0
7614005370;2020;4076000.0;3880000.0
7614005370;2021;4855000.0;4595000.0
7614005370;2022;7301000.0;6700000.0
7616000508;2018;7.659E7;6.4821E7
7616000508;2019;9.5382E7;9.9247E7
7616000508;2020;9.3596E7;9.1587E7
7616000508;2021;6.5759E7;6.5438E7
7616000508;2022;5.1979E7;5.4763E7
7616000995;2018;3723000.0;3718000.0
7616000995;2019;0.0;0.0
7616006115;2018;0.0;0.0
7616006115;2019;0.0;0.0
7616006115;2020;0.0;0.0
7616006115;2021;0.0;0.0
7616006115;2022;0.0;0.0
7616007052;2018;0.0;0.0
7616007052;2019;0.0;0.0
7616007052;2020;0.0;0.0
7616007052;2021;0.0;0.0
7616007052;2022;0.0;0.0
7616007084;2018;2.3378E7;2.1903E7
7616007084;2019;1.7495E7;1.7357E7
7616007084;2020;3.06E7;2.828E7
7616007084;2021;5.4358E7;5.0366E7
7616007084;2022;4.9141E7;4.7385E7
7616007292;2018;6885000.0;7295000.0
7616007292;2019;199000.0;170000.0
7616007292;2020;106000.0;2977000.0
7616007292;2021;51000.0;994000.0
7616007292;2022;3800000.0;2101000.0
7616008225;2018;5580000.0;5442000.0
7616008225;2019;4725000.0;4179000.0
7616008225;2020;5522000.0;5698000.0
7616008225;2021;1.304E7;1.1938E7
7616008225;2022;3.415E7;3.6004E7
7616008730;2018;9807000.0;9575000.0
7616008730;2019;2.4317E7;2.2051E7
7616008730;2020;2.245E7;2.3842E7
7616008730;2021;1.4154E7;1.3525E7
7616008730;2022;5.0331E7;5.0105E7
7616009490;2018;4877000.0;4762000.0
7616009490;2019;4469000.0;4392000.0
7616009490;2020;3978000.0;3989000.0
7616009490;2021;3787000.0;3732000.0
7616009652;2018;2.1902E7;2.0339E7
7616009652;2019;1.3773E7;1.2763E7
7616009652;2020;9585000.0;9469000.0
7616009652;2021;1.2032E7;1.0722E7
7616009652;2022;1.8769E7;1.8105E7
7616009740;2018;1.5854E7;8998000.0
7616009740;2019;7968000.0;5398000.0
7616009740;2020;1293000.0;7186000.0
7616009740;2021;4350000.0;6003000.0
7616009740;2022;1692000.0;3697000.0
7616009980;2018;458000.0;445000.0
7616009980;2019;2115000.0;2101000.0
7616009980;2020;4061000.0;4031000.0
7616009980;2021;3137000.0;3112000.0
7616009980;2022;4935000.0;4861000.0
7616009998;2018;7368000.0;7270000.0
7616009998;2019;7640000.0;7584000.0
7616009998;2020;8931000.0;8907000.0
7616009998;2021;1.0637E7;1.0516E7
7616009998;2022;8921000.0;8898000.0
7616010048;2018;5253000.0;5132000.0
7616010048;2019;354000.0;313000.0
7616010048;2020;219000.0;202000.0
7616010048;2021;1.5108E7;1.4115E7
7616010048;2022;3.8414E7;3.6467E7
7616010270;2018;0.0;0.0
7616010464;2018;1779000.0;1779000.0
7616010464;2019;410000.0;383000.0
7616010464;2020;0.0;0.0
7616010633;2018;3.4748E7;2.2971E7
7616010633;2019;4.7911E7;3.0896E7
7616010633;2020;2.6682E7;3.2665E7
7616010633;2021;3.006E7;4.987E7
7616010633;2022;3.4791E7;4.2234E7
7616011108;2019;2132000.0;2098000.0
7616011108;2020;0.0;0.0
7616011108;2021;0.0;0.0
7616011108;2022;0.0;0.0
7616011330;2018;0.0;26000.0
7616011330;2020;1.42436992E8;1.08811E8
7616011330;2021;3.3377E7;3.0923E7
7616011330;2022;3.6106E7;3.6002E7
7616011394;2018;28000.0;137000.0
7616011394;2019;2425000.0;7304000.0
7616011394;2020;9671000.0;5015000.0
7616011394;2021;141000.0;133000.0
7616011394;2022;4148000.0;3603000.0
7616011482;2018;0.0;0.0
7616011482;2019;6357000.0;5901000.0
7616011482;2020;4388000.0;4000000.0
7616011482;2021;6223000.0;5800000.0
7616011482;2022;5964000.0;5507000.0
7617009373;2018;2954000.0;2601000.0
7617009373;2019;3928000.0;3560000.0
7617009373;2020;3091000.0;2905000.0
7617009373;2021;3513000.0;3327000.0
7617009373;2022;4380000.0;4190000.0
7617009782;2018;1.3136E7;1.2896E7
7617009782;2019;7780000.0;8020000.0
7617010851;2019;7657000.0;7503000.0
7617010851;2020;1.9656E7;1.9228E7
7617010851;2021;2.6395E7;2.5921E7
7617010851;2022;3.2961E7;3.1687E7
7618003180;2018;0.0;0.0
7618003180;2019;0.0;0.0
7618003180;2020;0.0;0.0
7618003857;2018;0.0;0.0
7618004240;2018;1.4967E7;1.4724E7
7618004240;2019;0.0;8316000.0
7618004515;2018;0.0;8000.0
7618004515;2019;0.0;197000.0
7618004515;2020;8955000.0;9969000.0
7618004515;2021;1.7148E7;1.0649E7
7618004515;2022;1.9986E7;2.3946E7
7618004586;2019;0.0;7180000.0
7618004586;2020;1.866E7;1.8031E7
7618004586;2021;2.3138E7;2.2298E7
7618004586;2022;2.6827E7;2.5367E7
7620006870;2019;1.12E7;1.12E7
7621000278;2018;329000.0;876000.0
7621000278;2019;239000.0;448000.0
7621011015;2018;2.4539E7;2.1033E7
7621011015;2019;1.03883E8;9.2173E7
7621011015;2020;8.0419E7;6.8691E7
7621011015;2021;6.1093E7;5.8316E7
7621011015;2022;1.4731E7;1.3988E7
7622000432;2018;1.7847E7;1.5737E7
7622000432;2019;8650000.0;9547000.0
7622000432;2020;2020000.0;4874000.0
7622000432;2021;250000.0;3984000.0
7622000432;2022;270000.0;3548000.0
7622014851;2018;1.1424E7;1.9707E7
7622014851;2019;7604000.0;9603000.0
7622014851;2020;1.0853E7;1.4203E7
7622014851;2021;9367000.0;1.4949E7
7622014851;2022;1.7308E7;1.6596E7
7622014918;2018;1.11631E8;1.05681E8
7622014918;2019;1.32844E8;1.27962E8
7622014918;2020;1.40442E8;1.31179E8
7622014918;2021;1.2669E8;1.21541E8
7623000280;2018;4289000.0;4289000.0
7623000280;2019;2176000.0;2072000.0
7623000280;2020;1081000.0;1054000.0
7623000280;2021;987000.0;957000.0
7623000280;2022;1085000.0;1070000.0
7624000445;2018;2.2544E7;1.5514E7
7624000445;2019;2.9996E7;2.9508E7
7624000445;2020;2.8342E7;6510000.0
7624000445;2021;1.9898E7;2.7505E7
7624000445;2022;1.0374E7;6.2456E7
7627027607;2018;0.0;0.0
7627027607;2019;2.08456992E8;2.01272E8
7627027607;2020;2.36243008E8;2.36231008E8
7627027607;2021;2.6375E8;2.57112992E8
7627050187;2018;1.6849E7;1.0794E7
7627050187;2019;3.3392E7;2.2211E7
7627050187;2020;2.0417E7;1.8374E7
7627050187;2021;22000.0;883000.0
7627050187;2022;1573000.0;1526000.0
7627054230;2021;8.1871E7;5.976E7
7627054230;2022;1.62972992E8;1.2228E8
7627056037;2022;2617000.0;2613000.0
7701046895;2018;6.4576E7;6.4466E7
7701046895;2019;5.7221E7;5.6918E7
7701046895;2020;4.945E7;4.8941E7
7701046895;2021;8.5807E7;5.6131E7
7701046895;2022;5.9663E7;5.7897E7
7701071080;2018;1.1644E7;1.0224E7
7701071080;2019;7332000.0;8363000.0
7701071080;2020;7920000.0;9335000.0
7701071080;2021;1.5809E7;1.617E7
7701071080;2022;4050000.0;4717000.0
7701074444;2019;3621000.0;2221000.0
7701074444;2020;5060000.0;2906000.0
7701074444;2021;3737000.0;3536000.0
7701089000;2018;1.5104E7;1.4592E7
7701089000;2019;1.2239E7;1.1659E7
7701089000;2020;3.0361E7;3.0075E7
7701089000;2021;1.4626E7;1.4321E7
7701089000;2022;1.5315E7;1.4943E7
7701178436;2018;4162000.0;4208000.0
7701178436;2019;2661000.0;3751000.0
7701178436;2020;2240000.0;2384000.0
7701178436;2021;2452000.0;4378000.0
7701178436;2022;2563000.0;2494000.0
7701189653;2018;1.2158E7;1.7788E7
7701189653;2019;2.1243E7;2.0654E7
7701189653;2020;2.0294E7;1.9954E7
7701189653;2021;2.2088E7;2.2504E7
7701189653;2022;1.6174E7;1.6174E7
7701223294;2018;2621000.0;1532000.0
7701223294;2019;5435000.0;5232000.0
7701223294;2020;8459000.0;8487000.0
7701223294;2021;8347000.0;1.0591E7
7701223294;2022;1.9805E7;1.8731E7
7701224530;2018;6471000.0;6248000.0
7701224530;2019;3043000.0;2941000.0
7701224530;2020;6809000.0;6047000.0
7701224530;2021;796000.0;707000.0
7701224530;2022;300000.0;523000.0
7701249430;2018;1381000.0;1290000.0
7701249430;2019;1453000.0;1283000.0
7701249430;2020;448000.0;1627000.0
7701249430;2021;2140000.0;2292000.0
7701249430;2022;3012000.0;3012000.0
7701281391;2018;9282000.0;8883000.0
7701281391;2019;1.062E7;9204000.0
7701281391;2020;1.3147E7;1.128E7
7701281391;2021;8675000.0;8096000.0
7701281391;2022;1.1335E7;1.0624E7
7701299310;2018;0.0;0.0
7701299310;2019;0.0;0.0
7701299310;2020;0.0;0.0
7701299310;2021;0.0;0.0
7701315241;2018;6497000.0;4095000.0
7701315241;2019;6610000.0;4269000.0
7701315241;2020;5635000.0;3842000.0
7701315241;2021;7501000.0;3533000.0
7701315241;2022;8700000.0;4147000.0
7701318549;2018;5382000.0;3925000.0
7701318549;2019;6066000.0;5559000.0
7701318549;2020;1558000.0;1496000.0
7701334854;2018;1.95456992E8;1.91388992E8
7701334854;2019;2.32284E8;2.29208992E8
7701334854;2020;2.35399008E8;2.26008992E8
7701334854;2021;2.3372E8;1.72647008E8
7701334854;2022;2.61759008E8;2.56279008E8
7701347123;2018;9423000.0;7476000.0
7701347123;2019;2.1457E7;1.8352E7
7701347123;2020;1.9714E7;1.9877E7
7701347123;2021;4.4504E7;3.9031E7
7701347123;2022;5.2942E7;5.0582E7
7701350976;2018;435000.0;435000.0
7701353945;2018;0.0;0.0
7701354674;2018;3890000.0;2865000.0
7701354674;2019;5204000.0;1092000.0
7701354674;2020;5877000.0;6701000.0
7701354674;2021;1.3937E7;1.3027E7
7701354674;2022;4.1661E7;3.4497E7
7701355501;2018;6542000.0;6660000.0
7701355501;2019;0.0;1903000.0
7701355501;2020;0.0;26000.0
7701355501;2021;1613000.0;3686000.0
7701355501;2022;4337000.0;4277000.0
7701362570;2018;8.2807E7;7.6735E7
7701362570;2019;1.20613E8;1.20069E8
7701362570;2020;1.41615008E8;1.30686E8
7701362570;2021;6.7799E7;6.5851E7
7701362724;2018;1.818E7;1.7758E7
7701362724;2019;20009.0;19693.0
7701362724;2020;2.0039E7;1.8378E7
7701362724;2021;3.0782E7;3.0317E7
7701362724;2022;8950000.0;8809000.0
7701362989;2018;8.87416E8;9.57E8
7701362989;2019;2.68936E8;4.29443008E8
7701362989;2020;1.51016992E8;2.63392E8
7701362989;2021;1.4955E8;2.41688E8
7701362989;2022;1.59003008E8;2.11108992E8
7701363615;2018;6284000.0;6207000.0
7701363615;2019;9651000.0;8931000.0
7701363615;2020;1.3833E7;1.1103E7
7701363615;2021;2.1169E7;1.7859E7
7701363615;2022;1.2318E7;1.1295E7
7701372377;2018;1.2455E7;1.2471E7
7701372377;2019;1.1293E7;1.1293E7
7701375339;2018;0.0;5000.0
7701375339;2019;0.0;0.0
7701383675;2018;405000.0;295000.0
7701383675;2020;0.0;0.0
7701384090;2018;74000.0;246000.0
7701384090;2019;2697000.0;2135000.0
7701384090;2020;0.0;189000.0
7701387670;2018;355000.0;194000.0
7701387670;2019;1051000.0;1062000.0
7701387670;2020;696000.0;684000.0
7701387670;2021;957000.0;779000.0
7701387670;2022;325000.0;498000.0
7701397886;2018;2.8663E7;2.8083E7
7701397886;2019;3.7577E7;3.7113E7
7701397886;2020;3.6302E7;3.5454E7
7701397886;2021;5.1698E7;4.9346E7
7701397886;2022;3.7347E7;3.5404E7
7701405689;2018;3.7986E7;3.5306E7
7701405689;2019;7851000.0;7189000.0
7701405689;2020;151000.0;128000.0
7701405689;2021;0.0;91000.0
7701405689;2022;0.0;0.0
7701407982;2018;628000.0;611000.0
7701407982;2019;184000.0;180000.0
7701407982;2020;0.0;0.0
7701407982;2021;0.0;0.0
7701501255;2018;0.0;0.0
7701501255;2019;0.0;0.0
7701501255;2020;0.0;0.0
7701501255;2021;747000.0;643000.0
7701501255;2022;2509000.0;2433000.0
7701557748;2018;1941000.0;1743000.0
7701557748;2019;254000.0;241000.0
7701557748;2020;750000.0;755000.0
7701557748;2021;1800000.0;546000.0
7701557748;2022;1802000.0;753000.0
7701590872;2018;0.0;0.0
7701590872;2019;1.00978E8;1.00978E8
7701590872;2020;1.3276E8;1.31881E8
7701590872;2021;1.90184992E8;1.78936E8
7701590872;2022;2.08048E8;1.87244E8
7701600520;2018;1.6493E7;1.6491E7
7701600520;2019;0.0;0.0
7701600520;2020;5062.0;5062.0
7701600520;2021;631000.0;631000.0
7701600520;2022;105000.0;105000.0
7701647328;2018;1.6057E8;1.06431E8
7701647328;2019;8.7029E7;3.907E7
7701647328;2020;8.1518E7;5.3759E7
7701647328;2021;5.981E7;3.417E7
7701647328;2022;2.26447008E8;1.0801E7
7701669346;2018;5.9925E7;4.9619E7
7701669346;2019;5.8398E7;5.0151E7
7701669346;2020;2.551E7;2.562E7
7701669346;2021;4.9961E7;4.6883E7
7701669346;2022;6.6712E7;6.0325E7
7701670704;2018;3.0173E7;2.9549E7
7701670704;2019;1.16024E8;1.15884E8
7701670704;2020;1.13172E8;1.17259E8
7701670704;2021;1.78660992E8;1.76983008E8
7701670704;2022;2.27475008E8;2.05527008E8
7701671987;2019;4732000.0;4662000.0
7701671987;2020;4187000.0;4132000.0
7701671987;2021;4124000.0;4619000.0
7701671987;2022;1993000.0;2606000.0
7701673085;2018;6816000.0;6159000.0
7701673085;2019;4039000.0;3897000.0
7701673085;2020;0.0;0.0
7701673085;2021;1.1881E7;1.1425E7
7701673085;2022;1.3573E7;1.2379E7
7701706478;2018;2562000.0;1561000.0
7701706478;2020;440000.0;1041000.0
7701707584;2018;0.0;0.0
7701707584;2019;0.0;0.0
7701707584;2020;0.0;0.0
7701707584;2021;0.0;0.0
7701707584;2022;0.0;0.0
7701726629;2018;2.016E7;1.8792E7
7701726629;2019;3.5284E7;3.2925E7
7701726629;2020;3.295E7;3.0727E7
7701726629;2021;8.2288E7;7.6786E7
7701726629;2022;1.15667E8;1.12621E8
7701735648;2018;96000.0;61000.0
7701735648;2019;18000.0;18000.0
7701735648;2020;0.0;0.0
7701735648;2021;0.0;19000.0
7701744522;2018;4216000.0;6141000.0
7701744522;2019;0.0;5241000.0
7701744522;2020;190000.0;380000.0
7701749471;2018;2.29E7;2.1132E7
7701749471;2019;3.3252E7;3.1396E7
7701749471;2020;3.2904E7;3.2565E7
7701749471;2021;5366000.0;8099000.0
7701773450;2018;439000.0;360000.0
7701773450;2019;1676000.0;1614000.0
7701773450;2020;468000.0;447000.0
7701773450;2021;1172000.0;1118000.0
7701773450;2022;774000.0;697000.0
7701773548;2018;1.47272E8;1.38904E8
7701773548;2019;1.05084E8;9.6948E7
7701773548;2020;6.6513E7;5.7976E7
7701773548;2021;3444000.0;3298000.0
7701773548;2022;2824000.0;2219000.0
7701793047;2018;1792000.0;1614000.0
7701793047;2020;0.0;0.0
7701796143;2018;0.0;0.0
7701812518;2018;1.21606E8;1.14089E8
7701812518;2019;1.38214E8;1.27872E8
7701812518;2020;2.03116E8;1.89862E8
7701812518;2021;2.68056E8;2.64868992E8
7701812518;2022;4.02716E8;3.76828E8
7701857621;2019;0.0;0.0
7701857621;2020;0.0;0.0
7701857621;2021;3.6647E7;3.3058E7
7701857621;2022;2.41759008E8;2.09828E8
7701858953;2018;0.0;0.0
7701858953;2019;8.5558E7;8.5143E7
7701858953;2020;4.15164992E8;4.13856E8
7701858953;2021;3.45684E8;3.44382016E8
7701858953;2022;1.61316992E8;1.60396E8
7701872154;2018;5670000.0;5776000.0
7701872154;2019;5901000.0;5735000.0
7701872154;2020;4945000.0;5005000.0
7701872154;2021;4882000.0;5926000.0
7701872154;2022;5155000.0;4190000.0
7701882850;2018;0.0;0.0
7701882850;2019;0.0;0.0
7701907939;2018;1.1731E7;1.1556E7
7701907939;2019;0.0;0.0
7701916130;2018;0.0;690000.0
7701916130;2019;0.0;0.0
7701916130;2020;0.0;0.0
7701916130;2021;0.0;0.0
7701916130;2022;0.0;0.0
7701919532;2018;0.0;0.0
7701919532;2019;0.0;0.0
7701919532;2020;0.0;0.0
7701919532;2021;0.0;0.0
7701930416;2018;1.9614E7;1.9634E7
7701930416;2019;3.0641E7;3.0983E7
7701930416;2020;3.6514E7;3.6117E7
7701930416;2021;4.368E7;4.3146E7
7701930416;2022;4.0106E7;3.962E7
7701933135;2018;1.0217E7;1.1552E7
7701933135;2019;8768000.0;1.3395E7
7701939916;2018;1.3975E7;1.3832E7
7701939916;2019;1.5215E7;1.5003E7
7701939916;2020;5773000.0;5783000.0
7701939916;2021;6822000.0;6745000.0
7701939916;2022;3.1437E7;3.1341E7
7701950130;2018;8340000.0;5440000.0
7701950130;2019;1.0287E7;5737000.0
7701950282;2018;8000.0;15000.0
7701950282;2019;71000.0;46000.0
7701950282;2020;0.0;0.0
7701950282;2021;0.0;0.0
7701950282;2022;0.0;0.0
7701953950;2018;110000.0;92000.0
7701953950;2019;2939.0;929.0
7701975760;2018;2.5953E7;2.1914E7
7701975760;2019;2.9404E7;2.581E7
7701975760;2020;3.6634E7;3.0634E7
7701975760;2021;4.4348E7;3.865E7
7701975760;2022;6.2043E7;5.4908E7
7701979845;2018;1.0737E7;1.2184E7
7701979845;2019;1.3286E7;1.1427E7
7701979845;2020;8908000.0;8501000.0
7701979845;2021;1.4961E7;1.6816E7
7701979845;2022;1.2005E7;1.1758E7
7701989890;2018;133000.0;124000.0
7701991264;2021;2522000.0;2878000.0
7701992758;2018;3500000.0;3261000.0
7701992758;2019;3794000.0;3719000.0
7701992758;2020;3131000.0;3131000.0
7701992758;2021;3395000.0;3395000.0
7701992758;2022;3928000.0;3925000.0
7702057650;2018;3.3802E7;3.2743E7
7702057650;2019;2.9632E7;2.8708E7
7702057650;2020;1.8509E7;3.8626E7
7702057650;2021;1.82566E8;9.3657E7
7702057650;2022;2.0367E7;1.8868E7
7702150899;2018;3.7008E7;3.6267E7
7702150899;2019;3.6914E7;3.6856E7
7702150899;2020;26488.0;26477.0
7702150899;2021;4.5259E7;4.8231E7
7702150899;2022;6.8762E7;6.8435E7
7702231178;2018;1.73E7;1.6999E7
7702231178;2019;6874000.0;6648000.0
7702231178;2020;5112000.0;5059000.0
7702231178;2021;4791000.0;4675000.0
7702231178;2022;7614000.0;7566000.0
7702236507;2018;3.6862E7;2.81E7
7702236507;2019;3.8376E7;3.0874E7
7702236507;2020;2.8725E7;2.5709E7
7702236507;2021;2.5318E7;2.4382E7
7702236507;2022;4.3645E7;2.7104E7
7702261567;2018;0.0;0.0
7702261567;2019;0.0;0.0
7702277214;2018;467000.0;901000.0
7702277214;2019;1290000.0;1030000.0
7702277214;2020;33000.0;341000.0
7702277214;2021;1163000.0;1033000.0
7702277214;2022;257000.0;471000.0
7702296626;2018;3000.0;40000.0
7702296626;2019;0.0;4000.0
7702296626;2020;0.0;0.0
7702296626;2021;0.0;0.0
7702329381;2018;2.30832E8;2.00111008E8
7702329381;2019;2.11062E8;1.84234E8
7702329381;2020;2.67908E8;2.24696E8
7702329381;2021;1.89714E8;1.67115008E8
7702329381;2022;2.34664992E8;2.24312E8
7702335064;2018;0.0;0.0
7702355624;2018;2108000.0;1785000.0
7702363054;2018;7094000.0;6739000.0
7702363054;2019;1.0966E7;1.044E7
7702363054;2020;4696000.0;4356000.0
7702363054;2021;5049000.0;4754000.0
7702363054;2022;6139000.0;4624000.0
7702376504;2018;0.0;0.0
7702377064;2018;8.9712E7;8.7899E7
7702377064;2019;1.48799008E8;1.47194E8
7702377064;2020;1.17587E8;1.5593E7
7702377064;2021;1.17978E8;1.11751E8
7702377064;2022;9.2678E7;8.875E7
7702378300;2018;9721000.0;9949000.0
7702378300;2019;8153000.0;9654000.0
7702378300;2020;8489000.0;8573000.0
7702378300;2021;6445000.0;5902000.0
7702378300;2022;3.707E7;3.511E7
7702382811;2018;0.0;272000.0
7702388210;2018;1.1364E7;1.1096E7
7702388210;2019;1.3856E7;1.3505E7
7702388210;2020;7984000.0;7664000.0
7702388210;2021;2.1845E7;2.031E7
7702388210;2022;3.6584E7;3.3931E7
7702395899;2019;0.0;0.0
7702399050;2018;659000.0;0.0
7702399050;2019;633000.0;0.0
7702399050;2020;299000.0;0.0
7702399050;2021;368000.0;0.0
7702399050;2022;432000.0;0.0
7702400250;2018;1268000.0;1152000.0
7702400250;2019;966000.0;1098000.0
7702400250;2020;3923000.0;3884000.0
7702400250;2021;6565000.0;5163000.0
7702400250;2022;1.4479E7;1.2686E7
7702406685;2018;0.0;0.0
7702406685;2019;0.0;0.0
7702406685;2020;0.0;0.0
7702406685;2021;0.0;0.0
7702406685;2022;0.0;0.0
7702421605;2018;42000.0;46000.0
7702421605;2021;3570000.0;2824000.0
7702421605;2022;0.0;0.0
7702425173;2018;253000.0;1984000.0
7702425173;2019;28000.0;1328000.0
7702425173;2020;266000.0;2756000.0
