tin;year;employees_count
5408238827;2020;1
5408238827;2021;1
5408238827;2022;1
5408239490;2018;2
5408239490;2019;1
5408241040;2018;2
5408241040;2019;2
5408241040;2020;1
5408241040;2022;2
5408244669;2018;1
5408244669;2019;1
5408244669;2020;1
5408250736;2018;1
5408250736;2019;1
5408250736;2020;1
5408250736;2021;3
5408250736;2022;1
5408256294;2018;6
5408256294;2019;5
5408256294;2020;5
5408256294;2021;5
5408256294;2022;4
5408257072;2018;8
5408257072;2019;8
5408257072;2020;6
5408257072;2021;7
5408257072;2022;11
5408259344;2018;0
5408259344;2019;0
5408262192;2018;35
5408262192;2019;39
5408262192;2020;37
5408262192;2021;39
5408262192;2022;38
5408271246;2018;4
5408271246;2019;3
5408271246;2020;3
5408271246;2021;2
5408271246;2022;2
5408273719;2018;2
5408273719;2019;2
5408273719;2020;1
5408273719;2021;2
5408273719;2022;26
5408275603;2018;5
5408275603;2019;0
5408275603;2020;1
5408275603;2021;0
5408275603;2022;0
5408282777;2018;1
5408286115;2018;0
5408286115;2019;0
5408288056;2018;9
5408288056;2019;9
5408288056;2020;8
5408288056;2021;9
5408288056;2022;9
5408295222;2018;4
5408295222;2019;2
5408295222;2020;2
5408295222;2022;0
5408298329;2018;1
5408298329;2019;4
5408298329;2020;4
5408298329;2021;3
5408298329;2022;3
5408299900;2018;23
5408299900;2019;24
5408299900;2020;23
5408299900;2021;25
5408299900;2022;24
5408300930;2019;1
5408300930;2021;1
5408300930;2022;1
5408302462;2018;1
5408302462;2019;1
5408302462;2020;1
5408302462;2021;1
5408302462;2022;1
5408305865;2018;1
5408305865;2019;1
5408305865;2020;1
5408305865;2021;1
5408305865;2022;1
5408308778;2018;2
5408308778;2019;2
5408308778;2020;2
5408308778;2021;3
5408308778;2022;3
5408308979;2018;0
5408309228;2018;1
5408309228;2019;1
5408309228;2020;1
5408310463;2018;10
5408310463;2019;7
5408310463;2020;6
5408310463;2021;2
5408310463;2022;1
5408311227;2018;1
5408311227;2019;1
5408311227;2020;1
5408311259;2018;0
5408311259;2019;0
5408311259;2020;0
5408311259;2021;0
5408311259;2022;0
5409000915;2018;3
5409000915;2019;4
5409000915;2020;3
5409000915;2021;3
5409000915;2022;0
5409001612;2018;1
5409001612;2019;1
5409001612;2020;1
5409001612;2021;1
5409003120;2018;2
5409003120;2019;1
5409003120;2020;0
5409003120;2021;1
5409003120;2022;1
5409003320;2018;11
5409003320;2019;12
5409003320;2020;13
5409003320;2021;13
5409003320;2022;14
5409004444;2018;1
5409004444;2019;1
5409004444;2020;1
5409004444;2021;1
5409004444;2022;1
5409004469;2018;1
5409004469;2019;2
5409004469;2020;2
5409004469;2021;2
5409004469;2022;2
5409006000;2018;7
5409006000;2019;5
5409006000;2020;13
5409006000;2021;21
5409006000;2022;17
5409007981;2018;1
5409007981;2019;1
5409007981;2020;1
5409007981;2021;1
5409007981;2022;1
5409008311;2019;1
5409008311;2020;1
5409008311;2021;3
5409010825;2019;2
5409010825;2020;5
5409010825;2021;6
5409010825;2022;5
5409114221;2018;11
5409114221;2019;9
5409114221;2020;12
5409114221;2021;11
5409114221;2022;12
5409116331;2018;7
5409116331;2019;5
5409116331;2020;4
5409116331;2021;4
5409116331;2022;6
5409234656;2018;3
5409234656;2019;3
5409234656;2020;2
5409234656;2021;3
5409234656;2022;2
5409235709;2018;1
5409235709;2019;0
5409235709;2020;0
5409235709;2022;1
5409237907;2018;15
5409237907;2019;13
5409237907;2020;14
5409237907;2021;14
5409237907;2022;14
5409239069;2019;1
5409239069;2020;1
5409239069;2021;1
5409239069;2022;1
5410001110;2018;2
5410008387;2018;5
5410008387;2019;6
5410008387;2020;7
5410008387;2021;9
5410008387;2022;14
5410015909;2018;4
5410015909;2019;6
5410015909;2020;6
5410015909;2021;0
5410015909;2022;25
5410029161;2018;1
5410029161;2019;1
5410029161;2020;1
5410030520;2018;3
5410030520;2019;2
5410030520;2020;1
5410030520;2021;1
5410030520;2022;1
5410035870;2018;1
5410035870;2019;1
5410038790;2018;4
5410038790;2019;4
5410038790;2020;3
5410038790;2021;2
5410038790;2022;3
5410040133;2018;1
5410046390;2018;0
5410046390;2019;1
5410046390;2020;1
5410046390;2021;1
5410046390;2022;1
5410046520;2018;2
5410046520;2019;2
5410046520;2020;2
5410046520;2021;2
5410046520;2022;4
5410048140;2018;4
5410048140;2019;2
5410048140;2020;2
5410048140;2021;2
5410048140;2022;1
5410049873;2018;1
5410049873;2019;1
5410049873;2020;1
5410049873;2021;1
5410049873;2022;2
5410053911;2018;1
5410053911;2019;1
5410053911;2020;1
5410053911;2021;1
5410053911;2022;1
5410055813;2018;9
5410055813;2019;8
5410055813;2020;13
5410055813;2021;20
5410055813;2022;18
5410056020;2018;15
5410056020;2019;17
5410056020;2020;15
5410056020;2021;8
5410056020;2022;6
5410073347;2018;1
5410073347;2019;1
5410073347;2020;1
5410073347;2021;1
5410075143;2018;0
5410075143;2019;0
5410075143;2020;0
5410075143;2021;1
5410075143;2022;0
5410075190;2018;9
5410075190;2019;59
5410075190;2020;57
5410075190;2021;50
5410075190;2022;45
5410076700;2018;0
5410076700;2019;1
5410076700;2020;4
5410076700;2021;7
5410076700;2022;7
5410081080;2019;1
5410081080;2020;2
5410081080;2021;3
5410081080;2022;3
5410085293;2020;0
5410085293;2021;1
5410085293;2022;0
5410089410;2021;28
5410089410;2022;28
5410090159;2021;1
5410090159;2022;1
5410094435;2022;0
5410100907;2018;43
5410100907;2019;44
5410100907;2020;40
5410100907;2021;37
5410100907;2022;38
5410140547;2018;11
5410140547;2019;4
5410140547;2020;0
5410140547;2021;1
5410140547;2022;1
5410150993;2018;33
5410150993;2019;29
5410150993;2020;30
5410150993;2021;42
5410150993;2022;45
5410773444;2018;1
5410773444;2019;0
5410773444;2020;1
5410773444;2021;0
5410773444;2022;0
5410777054;2018;3
5410777054;2019;3
5410777054;2020;3
5410777054;2021;1
5410777054;2022;3
5410777382;2018;4
5410777382;2019;5
5410777382;2020;5
5410777382;2021;5
5410777382;2022;6
5410779196;2018;1
5410779502;2018;1
5410779502;2019;1
5410779502;2020;1
5410779502;2021;1
5410779502;2022;1
5410780956;2018;1
5410780956;2019;1
5410780956;2020;0
5410780956;2021;1
5410780956;2022;2
5410786997;2018;1
5410786997;2019;1
5413110438;2018;10
5413110438;2019;10
5413110438;2020;8
5413110438;2021;4
5413110438;2022;4
5413110460;2018;91
5413110460;2019;92
5413110460;2020;92
5413110460;2021;87
5413110460;2022;83
5423000723;2018;7
5423000723;2019;6
5423000723;2021;4
5423000723;2022;5
5424402979;2018;0
5424402979;2019;0
5424402979;2020;0
5424403549;2018;71
5424403549;2019;59
5424403549;2020;84
5424403549;2021;43
5424403549;2022;25
5425024335;2018;2
5425024335;2019;3
5432001307;2018;1
5432001610;2018;1
5432001610;2019;1
5432001610;2020;1
5432001610;2021;1
5432111109;2018;2
5432111109;2019;2
5432111109;2020;2
5432111109;2021;1
5432111109;2022;1
5432212040;2018;9
5432212040;2019;10
5432212040;2020;9
5432212040;2021;1
5432212040;2022;1
5433117209;2018;1
5433117209;2019;1
5433132020;2018;1
5433132020;2019;2
5433132020;2020;2
5433132020;2021;0
5433132020;2022;2
5433140695;2018;8
5433140695;2019;8
5433140695;2020;7
5433140695;2021;6
5433140695;2022;6
5433145414;2018;5
5433145414;2019;1
5433145414;2020;1
5433145414;2021;4
5433145414;2022;4
5433152605;2018;1
5433152605;2019;1
5433152605;2020;1
5433152605;2022;1
5433172432;2020;1
5433177350;2018;6
5433177350;2019;5
5433177350;2020;4
5433177350;2021;2
5433177350;2022;2
5433183603;2018;1
5433183603;2019;1
5433183603;2020;1
5433183603;2021;1
5433183603;2022;1
5433184491;2018;1
5433184491;2019;1
5433189034;2018;0
5433189034;2019;0
5433191890;2018;1
5433191890;2019;1
5433193619;2018;6
5433193619;2019;6
5433193619;2020;0
5433193619;2021;6
5433193619;2022;6
5433196610;2018;6
5433196610;2019;8
5433196610;2020;10
5433196610;2021;10
5433196610;2022;8
5433197885;2018;2
5433197885;2019;10
5433197885;2020;15
5433197885;2021;18
5433197885;2022;13
5433200231;2018;1
5433200231;2019;1
5433200231;2020;1
5433200231;2022;1
5433950770;2018;1
5433950770;2019;1
5433953877;2018;1
5433953877;2019;1
5433953877;2020;1
5433953877;2022;1
5433954920;2018;0
5433954920;2019;1
5433954920;2020;1
5433954920;2021;1
5433954920;2022;1
5433961243;2020;1
5433962582;2018;6
5433962582;2019;1
5433962582;2020;1
5433964406;2019;1
5433964406;2020;0
5433964406;2021;0
5433964406;2022;0
5433964445;2018;0
5433964445;2019;0
5433964445;2020;0
5433964445;2021;0
5433964445;2022;1
5433967421;2018;0
5433967421;2019;1
5433967421;2020;13
5433967421;2021;19
5433967421;2022;76
5433968383;2018;1
5433968383;2019;4
5433968383;2020;3
5433968383;2021;2
5433968383;2022;2
5433971682;2019;1
5433971682;2020;9
5433971682;2021;23
5433971682;2022;18
5433973143;2020;6
5433973143;2021;8
5433973143;2022;8
5433973753;2020;0
5433973753;2021;2
5433973753;2022;4
5433976987;2021;2
5433976987;2022;2
5438000902;2018;0
5438000902;2019;1
5438000902;2020;0
5438318935;2018;4
5438318935;2019;3
5438318935;2020;4
5438318935;2021;4
5438318935;2022;2
5438319181;2018;0
5438319181;2019;0
5438319181;2020;0
5438319181;2021;0
5438319181;2022;0
5440111254;2018;15
5440111254;2019;10
5440111254;2020;5
5440111254;2021;9
5440111254;2022;8
5440112106;2018;44
5440112106;2019;36
5440112106;2020;7
5440112106;2021;15
5440112106;2022;14
5440112466;2018;0
5440112466;2019;1
5440112466;2020;1
5443002278;2018;30
5443002278;2019;30
5443002278;2020;27
5443002278;2021;21
5443002278;2022;20
5443003916;2018;1
5443003916;2019;1
5443003916;2020;0
5443027554;2018;1
5443027554;2019;1
5443027554;2020;1
5443027554;2021;1
5443027554;2022;1
5443028131;2020;0
5443028131;2022;0
5443028300;2020;1
5443028300;2021;1
5443028300;2022;1
5445011359;2018;2
5445011359;2019;1
5445011359;2020;1
5445011359;2021;1
5445011359;2022;1
5445012673;2018;59
5445012673;2019;61
5445012673;2020;52
5445012673;2021;59
5445012673;2022;59
5445013155;2018;8
5445013155;2019;10
5445013155;2020;5
5445013155;2021;5
5445013155;2022;6
5445015226;2018;0
5445016290;2018;0
5445016290;2019;0
5445016290;2020;0
5445016290;2021;1
5445017135;2018;1
5445017135;2019;0
5445017135;2020;0
5445017135;2021;0
5445017135;2022;1
5445017449;2018;1
5445017449;2019;1
5445017449;2020;1
5445017449;2021;1
5445017449;2022;1
5445020280;2018;1
5445020280;2019;1
5445020280;2020;1
5445020280;2021;1
5445020280;2022;0
5445026059;2018;1
5445026059;2019;1
5445026059;2020;1
5445026059;2021;1
5445026059;2022;1
5445026274;2018;7
5445026274;2019;10
5445026274;2020;10
5445026274;2021;9
5445026274;2022;9
5445027327;2018;1
5445027327;2019;3
5445027327;2020;1
5445027327;2021;0
5445027334;2018;0
5445028200;2018;1
5445028200;2019;0
5445028200;2020;1
5445028200;2021;1
5445028200;2022;2
5445032542;2021;2
5445032542;2022;4
5445037276;2018;3
5445037276;2019;4
5445037276;2020;3
5445037276;2021;1
5445037276;2022;0
5445037759;2018;3
5445037759;2019;3
5445037759;2020;3
5445037759;2021;3
5445037759;2022;3
5445108872;2018;3
5445108872;2019;3
5445108872;2020;2
5445108872;2021;2
5445108872;2022;2
5445117796;2018;1
5445117796;2020;1
5445117796;2021;1
5445117796;2022;1
5445120703;2018;8
5445120703;2019;6
5445120703;2020;6
5445226330;2019;2
5445226330;2020;1
5445226330;2021;1
5445226330;2022;1
5445258638;2018;15
5445258638;2019;24
5445258638;2020;11
5445258638;2021;10
5445258638;2022;6
5445259504;2018;28
5445259504;2019;32
5445259504;2020;29
5445259504;2021;31
5445259504;2022;29
5445259906;2018;1
5445259906;2019;1
5445260595;2018;0
5445260595;2019;0
5445260595;2020;0
5445260595;2021;1
5445260595;2022;0
5445261687;2018;23
5445261687;2019;23
5445261687;2020;23
5445261687;2021;20
5445261687;2022;20
5445263839;2018;0
5445263839;2019;0
5445264078;2018;1
5445264078;2019;1
5445264078;2020;1
5445264078;2021;1
5445264078;2022;1
5445265064;2018;7
5445265064;2019;5
5445265064;2020;3
5445265064;2021;0
5445265089;2018;7
5445265089;2019;1
5445265089;2020;1
5445265089;2021;1
5445265089;2022;0
5446009183;2018;1
5446009183;2019;1
5446009183;2020;0
5446009183;2021;1
5446009183;2022;1
5446011111;2018;6
5446011111;2019;7
5446011111;2020;7
5446011111;2021;7
5446011111;2022;4
5446014433;2018;21
5446014433;2019;22
5446014433;2020;25
5446014433;2021;21
5446014433;2022;21
5446016092;2018;114
5446016092;2019;59
5446016092;2020;151
5446016092;2021;115
5446016092;2022;53
5446019921;2018;1
5446019921;2019;0
5446019921;2020;1
5446019921;2021;1
5446019921;2022;0
5446021198;2020;1
5446021198;2021;1
5446021198;2022;1
5446021455;2021;1
5446021455;2022;1
5446116210;2018;2
5446116210;2019;2
5446116210;2020;2
5446116210;2021;2
5446116210;2022;12
5446116361;2018;1
5448452746;2018;1
5448452746;2019;1
5448452746;2020;1
5448452746;2021;1
5448452746;2022;1
5448454567;2018;14
5448454567;2019;53
5448454567;2020;84
5448454567;2021;125
5448454567;2022;134
5448454574;2018;86
5448454574;2019;87
5448454574;2020;77
5448454574;2021;77
5448454574;2022;76
5448455585;2018;0
5448951713;2018;0
5448951713;2019;0
5448951713;2020;2
5448951713;2021;2
5448951713;2022;1
5448953044;2022;1
5448953213;2021;1
5448953213;2022;1
5451112316;2018;52
5451112316;2019;51
5451112316;2020;0
5451112316;2021;41
5451112316;2022;37
5451113020;2018;34
5451113020;2019;38
5451113020;2020;39
5451113020;2021;38
5451113020;2022;37
5453109510;2018;14
5453109510;2019;8
5453109510;2020;8
5453109510;2021;9
5453109510;2022;10
5473000158;2021;0
5473000158;2022;0
5473000817;2021;1
5473000817;2022;0
5473005830;2022;1
5473006880;2022;5
5501051291;2018;22
5501051291;2019;34
5501051291;2020;44
5501051291;2021;50
5501051291;2022;60
5501053556;2018;4
5501053556;2019;4
5501056469;2018;44
5501056469;2019;41
5501056469;2020;47
5501056469;2021;44
5501056469;2022;39
5501057335;2018;1
5501095901;2018;14
5501095901;2019;15
5501095901;2020;18
5501095901;2021;27
5501095901;2022;30
5501098003;2018;1
5501098003;2019;1
5501098003;2020;2
5501098003;2021;1
5501098003;2022;1
5501108847;2018;19
5501108847;2019;1
5501108847;2020;0
5501108847;2021;1
5501108847;2022;1
5501130553;2018;19
5501130553;2019;11
5501130553;2020;1
5501133667;2018;18
5501133667;2019;16
5501133667;2020;18
5501133667;2021;19
5501147412;2018;2
5501147412;2019;0
5501147412;2020;1
5501147412;2021;1
5501147412;2022;1
5501181646;2018;1
5501181646;2019;2
5501181646;2020;1
5501181646;2021;1
5501181646;2022;1
5501182061;2018;1
5501182061;2019;1
5501182061;2020;0
5501182061;2021;0
5501182061;2022;0
5501183675;2018;17
5501183675;2019;17
5501183675;2020;16
5501183675;2021;15
5501183675;2022;18
5501185249;2018;1
5501185249;2019;1
5501185249;2020;0
5501185249;2021;2
5501185249;2022;3
5501190601;2018;1
5501190601;2019;3
5501190601;2020;3
5501190601;2021;4
5501190601;2022;5
5501192535;2018;1
5501192535;2019;2
5501192535;2020;1
5501192535;2021;1
5501192535;2022;1
5501192895;2018;1
5501194229;2019;3
5501194229;2020;5
5501194229;2021;7
5501194229;2022;8
5501194797;2019;1
5501198400;2019;1
5501199883;2020;1
5501205985;2018;1
5501205985;2019;1
5501224970;2018;2
5501229810;2020;0
5501229810;2021;1
5501229810;2022;1
5501231696;2018;1
5501231696;2019;1
5501231696;2020;0
5501231696;2021;1
5501231696;2022;1
5501244381;2018;1
5501244381;2019;1
5501244381;2020;1
5501244381;2021;1
5501244381;2022;1
5501246639;2019;0
5501246639;2020;0
5501252826;2018;4
5501252826;2019;1
5501252826;2020;1
5501252826;2021;1
5501252826;2022;1
5501258842;2018;1
5501258842;2019;1
5501261500;2018;10
5501261500;2019;9
5501261500;2020;7
5501261500;2021;2
5501261500;2022;2
5501265670;2020;3
5501265670;2021;4
5501265670;2022;3
5501266184;2020;1
5501267251;2020;1
5501267364;2020;1
5501267646;2020;0
5501267646;2021;1
5501267646;2022;1
5501267854;2020;1
5501268008;2020;1
5501277154;2022;1
5501279419;2022;1
5501279987;2022;1
5502000187;2018;2
5502000187;2019;2
5502000187;2020;3
5502000187;2021;2
5502000187;2022;2
5503011209;2018;51
5503011209;2019;52
5503011209;2020;47
5503011209;2021;43
5503046434;2018;56
5503046434;2019;50
5503046434;2020;53
5503046434;2021;51
5503046434;2022;47
5503052050;2018;1
5503052050;2019;1
5503052050;2020;1
5503052050;2021;1
5503052050;2022;1
5503062524;2018;0
5503062524;2019;1
5503062524;2020;0
5503062524;2021;1
5503062524;2022;1
5503069287;2018;59
5503069287;2019;41
5503069287;2020;39
5503069287;2021;40
5503069287;2022;28
5503077369;2018;7
5503077369;2019;7
5503077369;2020;7
5503077369;2021;7
5503077369;2022;5
5503077560;2018;7
5503077560;2019;8
5503077560;2020;7
5503077560;2021;7
5503077560;2022;10
5503084609;2018;1
5503088145;2018;1
5503088145;2019;1
5503088145;2020;1
5503088145;2021;1
5503088145;2022;0
5503090634;2018;10
5503090634;2019;11
5503090634;2020;13
5503090634;2021;14
5503090634;2022;14
5503101131;2018;10
5503101131;2019;7
5503101131;2020;7
5503101131;2021;6
5503101131;2022;6
5503105714;2018;1
5503107101;2018;3
5503107101;2019;2
5503107101;2020;0
5503107101;2021;2
5503107101;2022;2
5503108419;2018;82
5503108419;2019;79
5503108419;2020;47
5503108419;2021;40
5503108419;2022;39
5503112310;2018;4
5503112310;2019;4
5503112310;2020;5
5503112310;2021;5
5503112310;2022;3
5503133158;2018;18
5503133158;2019;12
5503133158;2020;7
5503133158;2021;14
5503133158;2022;1
5503177589;2018;1
5503178511;2018;0
5503178511;2019;1
5503178511;2020;0
5503178511;2021;1
5503178511;2022;1
5503179280;2018;1
5503179280;2019;5
5503179280;2020;3
5503179280;2021;2
5503179280;2022;5
5503183536;2018;1
5503183536;2019;1
5503183536;2020;1
5503183695;2018;1
5503183695;2019;1
5503184762;2019;1
5503184762;2020;1
5503187146;2019;1
5503187146;2020;3
5503187146;2021;0
5503187146;2022;3
5503189288;2019;1
5503189288;2020;1
5503190195;2020;1
5503192114;2020;9
5503192114;2021;3
5503192114;2022;1
5503193090;2020;1
5503193090;2021;1
5503193090;2022;1
5503194591;2021;0
5503194591;2022;16
5503196373;2021;4
5503196373;2022;3
5503196616;2021;0
5503196616;2022;0
5503201070;2018;1
5503201070;2019;1
5503201070;2021;1
5503201070;2022;1
5503201584;2018;25
5503201584;2019;24
5503201584;2020;23
5503201584;2021;19
5503201584;2022;12
5503201922;2018;7
5503201922;2019;6
5503201922;2020;6
5503201922;2021;2
5503201979;2018;1
5503201979;2019;1
5503201979;2020;1
5503201979;2021;1
5503201979;2022;1
5503204095;2018;1
5503204426;2018;1
5503204426;2019;1
5503205170;2018;1
5503205170;2019;1
5503205170;2020;1
5503205677;2018;26
5503205677;2019;16
5503205677;2020;11
5503205677;2021;13
5503205677;2022;8
5503214689;2018;1
5503215700;2018;9
5503215700;2019;1
5503215700;2020;0
5503222249;2018;63
5503222249;2019;68
5503222249;2020;65
5503222249;2021;61
5503222249;2022;55
5503225313;2018;1
5503225313;2019;1
5503227790;2018;1
5503227790;2019;1
5503227790;2020;0
5503227790;2021;1
5503227790;2022;1
5503227800;2018;2
5503227800;2019;1
5503227800;2020;1
5503227800;2021;1
5503227800;2022;1
5503229004;2018;1
5503229004;2019;1
5503229004;2020;1
5503229004;2021;1
5503229004;2022;1
5503231677;2018;1
5503231677;2019;1
5503231677;2020;1
5503231677;2021;1
5503237735;2018;1
5503240760;2018;1
5503240760;2019;1
5503240760;2020;0
5503241749;2018;1
5503241749;2019;1
5503241749;2020;1
5503241749;2021;1
5503241749;2022;1
5503243249;2018;2
5503243249;2019;1
5503243249;2020;1
5503247405;2018;10
5503247405;2019;8
5503247405;2020;14
5503247405;2021;14
5503253818;2018;2
5503253818;2019;3
5503253818;2020;2
5503253818;2021;2
5503253818;2022;1
5503258728;2022;1
5503259930;2022;1
5503260580;2022;1
5503266493;2022;1
5503266503;2022;1
5503266824;2022;1
5504003793;2018;1
5504016954;2018;48
5504016954;2019;49
5504016954;2020;49
5504016954;2021;47
5504016954;2022;47
5504052790;2019;1
5504052790;2020;1
5504052790;2021;1
5504052790;2022;1
5504072211;2018;0
5504072211;2019;0
5504072211;2020;0
5504072211;2021;0
5504072211;2022;0
5504072250;2018;1
5504072250;2019;1
5504072250;2020;0
5504072250;2021;1
5504072250;2022;1
5504078076;2018;12
5504078076;2019;14
5504078076;2020;13
5504078076;2021;12
5504078076;2022;16
5504094215;2018;1
5504094215;2019;1
5504094215;2020;1
5504094215;2021;1
5504094215;2022;1
5504098410;2018;27
5504098410;2019;33
5504098410;2020;36
5504098410;2021;33
5504098410;2022;27
5504102843;2018;1
5504102843;2019;1
5504102843;2020;1
5504102843;2021;1
5504102843;2022;1
5504109246;2018;45
5504109246;2019;48
5504109246;2020;49
5504109246;2021;46
5504109246;2022;43
